tube_code,species_reported,Collection,Vitek,BMD,MALDI_report,MALDI_spot,MALDI_Hit_1,Read_loc,vitek_performed,loc_performed,read_1,read_2,R1_path,R2_path,AnalyteId,spot_dir,ProjectUid,ST
AH20I010,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I010_S85_L001_R1_001.fastq.gz,AH20I010_S85_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I010_S85_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I010_S85_L001_R2_001.fastq.gz,20-253-1841,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/c5a025de-173c-4f9e-87a8-265589bd7f2e/0_H1,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,95
AH20I014,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I014_S86_L001_R1_001.fastq.gz,AH20I014_S86_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I014_S86_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I014_S86_L001_R2_001.fastq.gz,20-255-1609,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/2c208a2b-9ef4-44a4-bbfe-6b6099a26d35/0_H2,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,127
AH20I023,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I023_S87_L001_R1_001.fastq.gz,AH20I023_S87_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I023_S87_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I023_S87_L001_R2_001.fastq.gz,20-256-0976,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/e026821c-6403-4bce-8d93-f6bac852c768/0_H3,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,95
AH20I026,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I026_S88_L001_R1_001.fastq.gz,AH20I026_S88_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I026_S88_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I026_S88_L001_R2_001.fastq.gz,20-258-1072,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/df597efc-0981-4c58-a217-31ffccb49a08/0_H4,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,1193
AH20I033,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I033_S89_L001_R1_001.fastq.gz,AH20I033_S89_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I033_S89_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I033_S89_L001_R2_001.fastq.gz,20-262-2713,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/91d86f70-6000-4ce7-920f-d55ca6cbe889/0_H5,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,162
AH20I041,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I041_S90_L001_R1_001.fastq.gz,AH20I041_S90_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I041_S90_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I041_S90_L001_R2_001.fastq.gz,20-266-0428,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/2ef97086-4832-4135-9acf-5003b7c5b989/0_H6,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,1858
AH20I044,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I044_S91_L001_R1_001.fastq.gz,AH20I044_S91_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I044_S91_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I044_S91_L001_R2_001.fastq.gz,20-267-2686,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/8bf217d6-26be-448d-adc2-8ca9af176ae4/0_H7,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,131
AH20I049,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20I049_S92_L001_R1_001.fastq.gz,AH20I049_S92_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I049_S92_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20I049_S92_L001_R2_001.fastq.gz,20-271-1121,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/a7b3b509-9b53-46c1-9156-8d60e28a5a15/0_H8,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,06324d24b056189b650a5c1f3894069109789907
AH20J003,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J003_S93_L001_R1_001.fastq.gz,AH20J003_S93_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J003_S93_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J003_S93_L001_R2_001.fastq.gz,20-276-1148,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/acad16c8-2637-4335-a7ba-07e0f9a9f6a1/0_H9,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,95
AH20J005,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J005_S94_L001_R1_001.fastq.gz,AH20J005_S94_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J005_S94_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J005_S94_L001_R2_001.fastq.gz,20-277-1901,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/bd4dcf02-2ff6-4ad1-b844-a75e234165c1/0_H10,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,349
AH20J006,Escherichia coli,Oct18_Sep21,Yes,No,211117-1123-1011022437,H11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J006_S95_L001_R1_001.fastq.gz,AH20J006_S95_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J006_S95_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J006_S95_L001_R2_001.fastq.gz,20-278-0230,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/8ff9077d-9dcb-4cd5-898f-54cca6e0088e/0_H11,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,1597
AH20J012,Escherichia coli,Oct18_Sep21,No,No,211117-1123-1011022437,H12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20J012_S96_L001_R1_001.fastq.gz,AH20J012_S96_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J012_S96_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J012_S96_L001_R2_001.fastq.gz,20-283-1855,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/d89e3e31-bcb7-43bc-b148-7093f46ee5a9/4d5f1f4f-ebab-4807-8745-72e57c8f6f2a/0_H12,d89e3e31-bcb7-43bc-b148-7093f46ee5a9,95
AH20J025,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J025_S97_L001_R1_001.fastq.gz,AH20J025_S97_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J025_S97_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J025_S97_L001_R2_001.fastq.gz,20-286-0699,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/13674f9e-e642-47d8-99ec-4857b67a5da9/0_A1,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,372
AH20J028,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,A2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20J028_S98_L001_R1_001.fastq.gz,AH20J028_S98_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J028_S98_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J028_S98_L001_R2_001.fastq.gz,20-286-1457,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/409b3fac-54d1-4f23-992a-d542c3ecd842/0_A2,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,38
AH20J042,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J042_S99_L001_R1_001.fastq.gz,AH20J042_S99_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J042_S99_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J042_S99_L001_R2_001.fastq.gz,20-290-2455,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/a4f5170b-4b61-43df-a8d0-cb7b9d3ac34c/0_A3,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,62
AH20J051,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A5,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J051_S101_L001_R1_001.fastq.gz,AH20J051_S101_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J051_S101_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J051_S101_L001_R2_001.fastq.gz,20-294-1297,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/f23cda4f-0863-4118-9419-b956edea2ebb/0_A5,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,88
AH20J059,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A6,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J059_S102_L001_R1_001.fastq.gz,AH20J059_S102_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J059_S102_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J059_S102_L001_R2_001.fastq.gz,20-298-1798,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/48f2626d-5ba2-4400-be30-bca10ee37d88/0_A6,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,1193
AH20J064,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A7,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J064_S103_L001_R1_001.fastq.gz,AH20J064_S103_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J064_S103_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J064_S103_L001_R2_001.fastq.gz,20-298-1828,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/32808332-9ee6-43a0-81e6-f0a5ae478c2b/0_A7,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,491
AH20J067,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J067_S104_L001_R1_001.fastq.gz,AH20J067_S104_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J067_S104_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J067_S104_L001_R2_001.fastq.gz,20-302-1114,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/1b8742dc-e214-4396-b89e-f113c5734e81/0_A8,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH20J070,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A9,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20J070_S105_L001_R1_001.fastq.gz,AH20J070_S105_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J070_S105_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20J070_S105_L001_R2_001.fastq.gz,20-303-1309,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/e787b3ef-be43-4e73-9c2d-500b0689b7f6/0_A9,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,95
AH20K002,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,A10,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K002_S106_L001_R1_001.fastq.gz,AH20K002_S106_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K002_S106_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K002_S106_L001_R2_001.fastq.gz,20-306-0982,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/78203749-3c03-4cb9-9bff-cf855ef86843/0_A10,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,69
AH20K004,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,A11,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20K004_S107_L001_R1_001.fastq.gz,AH20K004_S107_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K004_S107_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K004_S107_L001_R2_001.fastq.gz,20-307-1509,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/cafab786-4130-44b5-b9e3-21fd24025151/0_A11,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,95
AH20K015,Escherichia coli,Oct18_Sep21,Yes Updated,No,211117-1211-1011022514,A12,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K015_S108_L001_R1_001.fastq.gz,AH20K015_S108_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K015_S108_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K015_S108_L001_R2_001.fastq.gz,20-310-3121,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/f46c4f8d-9027-420d-8422-0fd0acab7a0f/0_A12,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,131
AH20K018,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,B1,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20K018_S109_L001_R1_001.fastq.gz,AH20K018_S109_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K018_S109_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K018_S109_L001_R2_001.fastq.gz,20-313-1935,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/4a36474b-3f72-4b75-82ef-39eddcf27498/0_B1,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,73
AH20K021,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,B2,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K021_S110_L001_R1_001.fastq.gz,AH20K021_S110_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K021_S110_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K021_S110_L001_R2_001.fastq.gz,20-316-0999,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/b8ae5d7d-2718-489a-b138-efbf052808f5/0_B2,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,95
AH20K023,Escherichia coli,Oct18_Sep21,No,No,211117-1211-1011022514,B3,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,No,0,AH20K023_S111_L001_R1_001.fastq.gz,AH20K023_S111_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K023_S111_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K023_S111_L001_R2_001.fastq.gz,20-317-0493,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/c3f6baee-0ace-4d44-9592-c71dc0ba7e26/0_B3,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,648
AH20K033,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,B4,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K033_S112_L001_R1_001.fastq.gz,AH20K033_S112_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K033_S112_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K033_S112_L001_R2_001.fastq.gz,20-321-2736,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/714ac2a6-3564-4508-b9b4-769c15aa2904/0_B4,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,141
AH20K047,Escherichia coli,Oct18_Sep21,Yes,No,211117-1211-1011022514,B8,Escherichia coli,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4,Yes,Alfred,AH20K047_S116_L001_R1_001.fastq.gz,AH20K047_S116_L001_R2_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K047_S116_L001_R1_001.fastq.gz,/mnt/vault2_mnhs_did_mgsr/vault/instruments/illumina/Novaseq_ACBD_220301_SuperbugAi_novaseq4/AH20K047_S116_L001_R2_001.fastq.gz,20-325-2723,/Volumes/T7/SuperbugAI_isolates/SBAi_MaldiBiotyperRealTimeClassification_Andy_12.04.24/aaa6f4d6-5871-4af6-889a-3ddef5636b6b/7c8176ea-a786-4d9f-ad4e-4c62b4047eca/0_B8,aaa6f4d6-5871-4af6-889a-3ddef5636b6b,127
